freq,siec,unit,geo\TIME_PERIOD	1990 	1991 	1992 	1993 	1994 	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,O4100_TOT,PC,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4100_TOT,PC,NL	92.350 	93.161 	96.796 	95.200 	94.862 	95.202 	96.193 	96.050 	96.677 	97.104 	97.934 	98.347 	95.104 	94.129 	96.600 	97.511 	97.541 	95.292 	96.692 	98.967 	97.573 	97.364 	98.385 	97.763 	94.148 	98.404 	99.264 	97.918 	98.053 	100.554 	97.349 	97.017 	103.725 	97.648 	99.740 
A,O4100_TOT,PC,NO	-512.289 	-647.013 	-668.311 	-707.599 	-789.974 	-967.626 	-984.719 	-989.807 	-935.577 	-917.330 	-1013.479 	-1134.303 	-1111.982 	-951.562 	-850.085 	-739.518 	-623.673 	-687.182 	-599.675 	-583.804 	-644.765 	-517.524 	-519.902 	-453.880 	-491.472 	-668.791 	-664.786 	-473.287 	-399.866 	-432.867 	-607.971 	-649.214 	-1104.024 	: 	: 
A,O4100_TOT,PC,PL	102.181 	97.683 	99.285 	102.307 	95.870 	97.063 	97.633 	100.698 	97.636 	97.646 	99.154 	94.226 	97.227 	98.704 	95.122 	97.358 	97.400 	102.867 	97.622 	98.000 	98.414 	97.231 	97.384 	94.770 	96.506 	100.482 	94.464 	97.191 	98.309 	96.713 	96.572 	94.647 	98.006 	97.271 	97.803 
A,O4100_TOT,PC,PT	101.241 	100.699 	99.734 	101.360 	99.585 	100.000 	97.405 	103.055 	98.217 	102.901 	98.967 	101.455 	95.946 	100.648 	100.543 	100.175 	100.891 	99.782 	100.133 	98.674 	98.840 	100.672 	100.036 	102.493 	97.693 	100.881 	98.727 	100.380 	100.887 	100.428 	98.285 	98.603 	99.232 	99.932 	99.943 
A,O4100_TOT,PC,RO	66.633 	55.145 	50.663 	53.952 	54.880 	56.627 	52.964 	49.600 	50.091 	41.988 	44.428 	48.678 	53.165 	48.327 	58.335 	63.169 	64.775 	64.155 	66.146 	62.348 	57.991 	56.756 	58.294 	56.410 	65.410 	63.755 	66.582 	68.063 	71.479 	73.035 	67.922 	68.269 	75.328 	71.512 	76.046 
A,O4100_TOT,PC,RS	78.306 	68.571 	46.189 	14.837 	16.260 	21.946 	55.580 	68.145 	62.520 	28.092 	22.319 	67.545 	76.075 	79.012 	83.560 	82.563 	79.374 	79.034 	81.856 	79.132 	65.908 	58.881 	47.457 	58.515 	54.897 	61.232 	70.509 	73.412 	75.503 	74.755 	76.770 	75.111 	81.741 	: 	: 
A,O4100_TOT,PC,SE	99.864 	99.523 	99.940 	99.278 	102.550 	99.308 	99.252 	100.579 	100.669 	99.928 	100.618 	101.088 	98.008 	102.058 	99.889 	100.445 	97.225 	100.056 	102.033 	98.334 	99.003 	100.487 	99.293 	101.673 	99.437 	103.644 	99.959 	98.025 	99.302 	99.973 	101.040 	97.351 	102.552 	98.585 	101.260 
A,O4100_TOT,PC,SI	101.504 	97.436 	99.800 	99.380 	103.659 	95.938 	100.000 	102.060 	94.628 	96.617 	95.918 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4100_TOT,PC,SK	99.163 	97.720 	99.155 	98.478 	99.021 	101.563 	100.167 	99.168 	99.464 	98.030 	97.646 	98.095 	98.618 	98.609 	102.528 	97.805 	100.928 	101.333 	100.143 	99.812 	99.986 	100.272 	99.356 	101.039 	101.133 	99.362 	100.780 	99.529 	100.053 	100.565 	101.399 	99.181 	101.148 	103.635 	99.251 
A,O4100_TOT,PC,TR	88.138 	78.204 	83.469 	86.419 	87.731 	90.825 	91.679 	86.609 	85.699 	89.432 	89.708 	90.700 	90.769 	91.012 	92.083 	90.491 	90.913 	91.459 	91.544 	85.970 	86.470 	87.114 	90.482 	88.957 	88.009 	93.930 	91.210 	91.767 	87.770 	92.110 	89.747 	91.106 	90.936 	: 	: 
A,O4100_TOT,PC,UA	92.845 	92.195 	90.381 	85.509 	83.355 	81.630 	75.788 	75.627 	78.399 	74.673 	67.850 	83.290 	87.539 	88.191 	87.626 	79.983 	76.214 	74.226 	66.521 	70.306 	74.671 	70.678 	39.126 	25.138 	6.074 	10.335 	23.679 	35.958 	30.727 	31.286 	40.698 	: 	: 	: 	: 
A,O4100_TOT,PC,UK	-16.335 	-8.950 	-10.070 	-11.525 	-42.610 	-46.674 	-40.789 	-39.175 	-48.209 	-55.645 	-46.278 	-42.246 	-37.235 	-25.683 	-5.897 	4.152 	8.603 	6.287 	13.172 	10.789 	15.295 	30.340 	37.811 	34.061 	32.992 	22.951 	16.560 	18.223 	7.079 	7.145 	: 	: 	: 	: 	: 
A,O4100_TOT,PC,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4200,PC,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4200,PC,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	60.000 	0.000 	5.607 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	27.129 	0.000 	0.000 	0.000 	58.072 	35.890 	63.425 	87.405 	58.201 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4200,PC,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	81.034 	100.877 	0.000 	108.108 	96.454 	94.215 	100.000 	100.000 	100.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	99.996 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,EA20	66.999 	64.306 	65.825 	67.318 	69.384 	74.085 	75.749 	77.455 	77.371 	78.269 	81.852 	84.177 	87.533 	89.468 	85.371 	89.310 	92.298 	93.792 	90.648 	93.541 	94.903 	91.686 	94.536 	92.358 	95.450 	95.235 	95.652 	94.661 	98.672 	92.303 	102.687 	93.935 	101.448 	97.855 	95.959 
A,O4200,PC,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,EL	0.000 	0.000 	-239.999 	-212.501 	-82.353 	-110.000 	-87.500 	-40.909 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,EU27_2020	61.955 	59.673 	57.798 	59.956 	62.165 	65.686 	67.297 	69.055 	68.950 	70.377 	74.856 	77.439 	81.213 	83.872 	79.914 	83.991 	87.905 	89.220 	85.385 	89.314 	90.545 	87.433 	90.003 	89.129 	91.843 	91.856 	91.476 	91.312 	94.604 	87.506 	98.705 	89.345 	98.082 	95.052 	92.962 
A,O4200,PC,FI	0.000 	0.000 	0.000 	0.000 	0.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 
A,O4200,PC,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	7.581 	0.000 	26.708 	46.269 	22.363 	9.921 	0.000 	85.879 	0.000 	0.000 	51.471 	0.000 	0.000 	0.000 	96.979 	97.973 	100.000 	105.166 	94.135 	100.000 	100.000 	0.000 	100.000 	100.000 	0.000 	0.000 
A,O4200,PC,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4200,PC,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	13.619 	12.703 	15.885 	15.583 	15.741 	26.131 	21.811 	19.841 	21.759 	24.409 	25.701 	31.016 	29.526 	35.294 	0.000 	-8.676 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-7.190 
A,O4200,PC,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 
A,O4200,PC,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,LT	0.000 	100.000 	100.000 	100.000 	100.000 	100.000 	0.000 	0.000 	127.027 	87.417 	121.186 	68.293 	101.124 	98.214 	0.000 	0.000 	100.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	100.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4200,PC,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	100.000 	100.000 	100.000 	100.000 	100.000 	0.000 	: 	: 
A,O4200,PC,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4200,PC,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,NL	88.488 	83.775 	86.778 	83.882 	83.515 	84.367 	84.227 	85.412 	82.782 	83.812 	86.704 	87.951 	90.964 	92.656 	88.343 	92.081 	93.660 	96.455 	92.632 	96.000 	97.960 	93.345 	96.059 	91.882 	95.812 	95.338 	94.967 	95.047 	99.614 	92.529 	104.261 	94.610 	102.602 	98.355 	97.116 
A,O4200,PC,NO	-158.613 	-154.536 	-183.832 	-184.245 	-275.512 	-322.919 	-336.785 	-312.757 	-300.670 	-384.499 	-242.010 	-311.643 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4200,PC,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-39.898 	-33.508 	-21.386 	-30.395 	-27.808 	-27.935 	-24.886 	-27.024 	-5.733 
A,O4200,PC,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-14.286 	-7.143 	20.513 	12.821 	64.078 	62.500 	67.708 	64.516 	52.519 	6.015 	50.502 	41.867 	49.297 	49.807 	: 	: 
A,O4200,PC,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	100.000 	67.442 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4200,PC,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4200,PC,UA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	6.367 	0.399 	0.000 	3.836 	13.673 	12.631 	0.717 	-0.363 	-0.476 	0.000 	-0.593 	0.174 	1.304 	0.094 	2.259 	0.000 	2.317 	3.445 	0.000 	0.000 	2.093 	14.211 	6.212 	0.135 	0.000 	: 	: 	: 	: 
A,O4200,PC,UK	-51.154 	-49.900 	-64.829 	-56.539 	-61.170 	-62.298 	-53.240 	-58.946 	-71.368 	-77.648 	-73.984 	-74.101 	-81.161 	-82.399 	-52.531 	-73.485 	-62.482 	-59.682 	-55.544 	-46.630 	-31.469 	-3.838 	10.374 	28.833 	22.749 	22.406 	10.544 	1.838 	-12.920 	-10.635 	: 	: 	: 	: 	: 
A,O4200,PC,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,P1100,PC,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,P1100,PC,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,P1100,PC,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,P1100,PC,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,P1100,PC,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,P1100,PC,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,P1100,PC,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,P1100,PC,DE	0.000 	0.000 	-1849.991 	-35.885 	-1699.991 	-1599.991 	-1519.992 	-1429.995 	-1555.516 	-1712.509 	-1712.509 	-1349.996 	-1349.996 	-1349.996 	-1109.101 	-1333.303 	-1162.506 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,P1100,PC,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,P1100,PC,EA20	-3.052 	-2.093 	-2.358 	-2.390 	-2.512 	-1.784 	-1.308 	-1.242 	-1.485 	-2.050 	-2.625 	-2.291 	-1.708 	-1.488 	-1.102 	-1.475 	-1.023 	-0.578 	1.085 	0.306 	-0.980 	0.484 	0.298 	0.072 	0.399 	0.085 	0.242 	-0.097 	0.453 	0.606 	0.518 	0.638 	-0.154 	-0.428 	-0.459 
A,P1100,PC,EE	0.000 	0.000 	0.000 	-14.256 	-6.936 	-0.406 	-0.169 	-0.633 	-1.836 	-10.708 	-21.414 	-24.916 	-23.005 	-15.593 	-9.461 	-3.991 	-9.258 	-15.998 	-10.237 	-5.640 	-28.265 	-7.541 	-6.615 	-6.042 	0.000 	-32.268 	-15.163 	-19.042 	0.000 	0.000 	0.000 	0.000 	-133.554 	-98.818 	-235.554 
A,P1100,PC,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,P1100,PC,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,P1100,PC,EU27_2020	-0.500 	0.705 	0.384 	0.610 	0.185 	1.344 	1.281 	0.953 	1.534 	0.866 	0.350 	0.362 	1.190 	1.535 	2.998 	2.105 	1.621 	2.785 	4.386 	4.593 	2.688 	4.184 	4.010 	2.581 	2.089 	1.489 	1.325 	1.441 	2.281 	2.015 	1.596 	1.966 	1.313 	1.116 	2.437 
A,P1100,PC,FI	0.000 	0.000 	-2.696 	-1.622 	-2.206 	-1.045 	-0.596 	-0.691 	-0.878 	-0.818 	-1.013 	-0.855 	-0.387 	-0.135 	0.155 	-0.567 	-0.199 	0.020 	2.149 	0.921 	-0.105 	1.179 	1.221 	0.614 	0.786 	1.043 	0.795 	0.480 	0.723 	0.995 	0.869 	0.954 	1.013 	0.359 	0.771 
A,P1100,PC,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,P1100,PC,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,P1100,PC,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
