freq,unit,siec,nace_r2,geo\TIME_PERIOD	2020 	2021 	2022 	2023 
A,TJ_NCV,H8000,I553,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I553,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I553,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I553,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I553,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I553,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I553,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I559,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I559,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I559,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I559,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I559,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I559,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I559,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I559,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I559,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I56,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I56,AT	: 	: 	175.451 	170.870 
A,TJ_NCV,H8000,I56,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I56,BG	: 	: 	46.627 	45.146 
A,TJ_NCV,H8000,I56,CZ	: 	: 	394.680 	395.230 
A,TJ_NCV,H8000,I56,DE	: 	: 	3531.496 	3355.951 
A,TJ_NCV,H8000,I56,DK	3438.601 	3708.247 	2781.604 	3848.222 
A,TJ_NCV,H8000,I56,EE	: 	: 	79.109 	48.707 
A,TJ_NCV,H8000,I56,FR	: 	: 	167.220 	157.297 
A,TJ_NCV,H8000,I56,HR	: 	: 	87.033 	109.430 
A,TJ_NCV,H8000,I56,HU	: 	: 	101.185 	72.117 
A,TJ_NCV,H8000,I56,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I56,IT	: 	: 	397.446 	372.799 
A,TJ_NCV,H8000,I56,LT	: 	: 	89.000 	126.000 
A,TJ_NCV,H8000,I56,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I56,LV	10.607 	11.318 	7.225 	8.656 
A,TJ_NCV,H8000,I56,MD	: 	: 	4.500 	7.848 
A,TJ_NCV,H8000,I56,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I56,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I56,NL	: 	: 	233.190 u	203.051 u
A,TJ_NCV,H8000,I56,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I56,PL	: 	: 	97.454 	69.877 
A,TJ_NCV,H8000,I56,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I56,RO	: 	: 	: 	24.985 
A,TJ_NCV,H8000,I56,SE	: 	: 	2420.764 e	1745.585 e
A,TJ_NCV,H8000,I56,SI	: 	: 	10.544 	9.082 
A,TJ_NCV,H8000,I56,SK	: 	: 	20.620 	15.490 
A,TJ_NCV,H8000,I56,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I561,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I561,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I561,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I561,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I561,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I561,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I561,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I561,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I561,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I562,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I562,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I562,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I562,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I562,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I562,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I562,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I562,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I562,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I563,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I563,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I563,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I563,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I563,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I563,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,I563,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,I563,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,I563,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J,AT	: 	: 	208.022 	202.590 
A,TJ_NCV,H8000,J,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J,BG	: 	: 	74.378 	70.709 
A,TJ_NCV,H8000,J,CZ	: 	: 	133.000 	132.460 
A,TJ_NCV,H8000,J,DE	: 	: 	1657.908 	1694.282 
A,TJ_NCV,H8000,J,DK	2115.360 	2387.716 	1661.045 	2211.206 
A,TJ_NCV,H8000,J,EE	: 	: 	58.375 	46.631 
A,TJ_NCV,H8000,J,FR	: 	: 	1556.129 	1463.789 
A,TJ_NCV,H8000,J,HR	: 	: 	107.097 	133.700 
A,TJ_NCV,H8000,J,HU	: 	: 	122.146 	90.889 
A,TJ_NCV,H8000,J,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J,IT	: 	: 	290.324 	261.256 
A,TJ_NCV,H8000,J,LT	: 	: 	153.000 	212.000 
A,TJ_NCV,H8000,J,LU	: 	: 	0.588 	0.522 
A,TJ_NCV,H8000,J,LV	52.619 	61.806 	43.167 	32.736 
A,TJ_NCV,H8000,J,MD	: 	: 	34.800 	27.366 
A,TJ_NCV,H8000,J,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J,NL	: 	: 	288.898 u	251.558 u
A,TJ_NCV,H8000,J,NO	: 	: 	205.934 	220.558 
A,TJ_NCV,H8000,J,PL	: 	: 	1100.500 	750.040 
A,TJ_NCV,H8000,J,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J,RO	: 	: 	: 	287.715 
A,TJ_NCV,H8000,J,SE	: 	: 	5278.051 e	4594.800 e
A,TJ_NCV,H8000,J,SI	: 	: 	73.799 	65.815 
A,TJ_NCV,H8000,J,SK	: 	: 	8.410 	8.620 
A,TJ_NCV,H8000,J,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J58,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J58,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J58,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,FR	: 	: 	101.154 	95.151 
A,TJ_NCV,H8000,J58,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J58,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J58,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J58,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J58,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J58,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,SI	: 	: 	8.661 	7.724 
A,TJ_NCV,H8000,J58,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J58,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J59_J60,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J59_J60,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,FR	: 	: 	319.161 	300.222 
A,TJ_NCV,H8000,J59_J60,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J59_J60,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,SI	: 	: 	16.087 	14.347 
A,TJ_NCV,H8000,J59_J60,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J59_J60,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J61,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J61,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J61,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,FR	: 	: 	129.318 	121.644 
A,TJ_NCV,H8000,J61,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J61,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J61,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J61,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J61,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J61,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,SI	: 	: 	23.300 	20.780 
A,TJ_NCV,H8000,J61,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J61,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J62,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J62,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J62,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,FR	: 	: 	892.699 	839.726 
A,TJ_NCV,H8000,J62,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J62,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J62,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J62,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J62,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J62,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,SI	: 	: 	16.289 	14.526 
A,TJ_NCV,H8000,J62,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J62_J63,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J62_J63,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,FR	: 	: 	1006.496 	946.771 
A,TJ_NCV,H8000,J62_J63,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J62_J63,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,SI	: 	: 	25.751 	22.965 
A,TJ_NCV,H8000,J62_J63,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J62_J63,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J63,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J63,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J63,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,FR	: 	: 	113.797 	107.044 
A,TJ_NCV,H8000,J63,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J63,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J63,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J63,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,J63,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,J63,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,SI	: 	: 	9.462 	8.439 
A,TJ_NCV,H8000,J63,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,J63,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,K,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,K,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,K,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,K,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,K,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,K,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,H8000,K,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,RO	: 	: 	: 	0.000 
A,TJ_NCV,H8000,K,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,SI	: 	: 	93.112 	87.779 
A,TJ_NCV,H8000,K,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K,TR	: 	: 	: 	0.000 
A,TJ_NCV,H8000,K_L,AL	: 	: 	: 	0.000 
A,TJ_NCV,H8000,K_L,AT	: 	: 	580.972 	565.802 
A,TJ_NCV,H8000,K_L,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,H8000,K_L,BG	: 	: 	625.993 	603.211 
A,TJ_NCV,H8000,K_L,CZ	: 	: 	5752.560 	5690.072 
A,TJ_NCV,H8000,K_L,DE	: 	: 	736.281 	707.496 
A,TJ_NCV,H8000,K_L,DK	1415.818 	1507.219 	995.034 	1345.971 
